instance,ks-noInit-noLS,ks-noInit-shortLS,ks-noInit-LS,ks-noInit-LSnonPerm,ks-mNEH-noLS,ks-mNEH-shortLS,ks-mNEH-LS,ks-mNEH-LSnonPerm,ks-NEH-noLS,ks-NEH-shortLS,ks-NEH-LS,ks-NEH-LSnonPerm,ks-LK-noLS,ks-LK-shortLS,ks-LK-LS,ks-LK-LSnonPerm,timeMeasure,instanceSet,bufferType,instanceSize
LGF-hk48-gen4-80.oplib-9169--minTime-232-spanBuf-2508-evaluation,1,0.991987981972959,0.985478217325989,0.979846436321148,0.99599399098648,0.985678517776665,0.974802203304957,0.968425972291771,0.99599399098648,0.985378067100651,0.974762143214822,0.971807711567351,0.997856785177767,0.974925721916208,0.954585211150058,0.961872809213821,evaluation,oplib,spanBuf,small
LGF-Leipzig-100-80000-1--minTime-52-interBuf-4157-evaluation,0,0.0605942989817612,0.0853789023162135,0.0554366677856104,0.23056534631308,0.156194052814144,0.0258336130692626,0.0645700458766924,0.0657309499832159,0.121475327291037,0.13226614076312,0.0870608145910261,0.104687674834956,0.370055667449927,1,0.296743873783149,evaluation,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-1--minTime-52-spanBuf-15365-evaluation,0,0,0,0,1,0.851477143606329,0.0125571774029077,0,0.640044576523031,0.746183317309093,0.0755761442764328,0.0478396410570171,0,0,0,0,evaluation,Leipzig,spanBuf,mid
LGF-Leipzig-100-80000-2--minTime-56-interBuf-3297-evaluation,1,0.995696987891524,0.990693485439808,0.494959805196971,0,0.991817605657293,0.986483872043764,0.591504052836986,0,0.991927682711231,0.986463858033957,0.591073751626138,0,0.661726541912672,0.724657260082057,0.526315087227726,evaluation,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-2--minTime-56-spanBuf-14023-evaluation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,evaluation,Leipzig,spanBuf,mid
LGF-Leipzig-100-80000-3--minTime-53-interBuf-2948-evaluation,0,0,0,0,0,0,0,0,0,0,0,0,0.586322676212814,1,0.290235773361313,0.845500555486977,evaluation,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-3--minTime-53-spanBuf-14305-evaluation,0.0630616665159559,0,0,0,0,0.170871495437771,0,0,0.00965840341381284,0.0891862913539419,0,0,0.768930341510466,0.755521394461596,1,0.0755491252319868,evaluation,Leipzig,spanBuf,mid
LGF-Leipzig-150-80000-1--minTime-86-interBuf-2848-evaluation,0,0,0,0,0,0,0,0,0,0,0,0,0.620658227848101,1,0,0,evaluation,Leipzig,interBuf,large
LGF-Leipzig-150-80000-1--minTime-86-spanBuf-15822-evaluation,0,0,0,0,0.213443335229917,0.25588372213314,0.0171985723891791,0.795324057311332,1,0.263952826772875,0,0.160270004655252,0,0,0,0,evaluation,Leipzig,spanBuf,large
LGF-Leipzig-150-80000-2--minTime-85-interBuf-3082-evaluation,1,0.795220722486323,0.407799743381006,0.668743739468068,0.900789622676275,0.6524286676248,0.333919603882116,0.626378154554317,0.883369012083874,0.693648512380359,0.337862692087358,0.621430031122591,0.486209241633919,0.137817130490424,0.10952538886488,0.192604950803526,evaluation,Leipzig,interBuf,large
